Genre,Context,Question,Correct Answer
travel,'',"Premise: The Mosque of El-Jezzar, built in 1781, dominates the landside of the old city (the other three sides jut into the Mediterranean). Hypothesis: The old city is surrounded on all sides by the desert. ",2
telephone,'',Premise: i don't understand that i thought that he was always a good player Hypothesis: I always considered him to be a terrible player. ,2
travel,'',"Premise: Sainte-Anne itself has a long, broad beach used not only by fishermen in vividly painted boats, but also by families with small children. Hypothesis: Only fishermen and their boats can be seen lining the beaches of Sainte-Anne.",2
telephone,'',Premise: oh you know i like what i'm doing right now Hypothesis: What I'm doing now is torturous.,2
slate,'',Premise: Rehnquist's conferences are no-nonsense. Hypothesis: The conferences were laced with humor and entertainment.,2
slate,'',Premise: New York Times columnist Bob Herbert asserts that managed care has bought Republican votes and that patients will die as a result. Hypothesis: Managed care had nothing to do with the Republican voting.,2
fiction,'',"Premise: No one was there, no bones at all. Hypothesis: There were many bones in a pile.",2
government,'',Premise: These provisions may have to be reexamined as well. Hypothesis: These provisions do not require examination. ,2
government,'',"Premise: Moreover, it is possible to have questions that require nested case studies. Hypothesis: Also, questions can not require nested case studies.",2
telephone,'',Premise: yep because it's when it's self propelled it's heavy yeah Hypothesis: it's very light when it's self propelled,2
fiction,'',Premise: Who are these sons of eggs? Hypothesis: I wish they were daughters of eggs.,2
travel,'',"Premise: Also downtown is the Flower Market, on Wall and 8th streets; fresh-cut flowers and a variety of plants can be had for bargain prices, but the best selections are found before dawn. Hypothesis: There's no market on Wall and 8th streets.",2
government,'',Premise: How effectively DOD manages these funds will determine whether it receives a good return on its investment. Hypothesis: The DOD is certain to have a bad return on these funds.,2
travel,'',"Premise: It's a great novelty, but very expensive. Hypothesis: It's fairly cheap and mundane.",2
fiction,'',"Premise: 'Publicity.' Lincoln removed his great hat, making a small show of dusting it off. Hypothesis: Lincoln kept his hat on.",2
travel,'',Premise: The inspired centuries-old design sense of the Italians has turned their country into a delightful emporium of style and elegance for the foreign visitor. Hypothesis: Italy has nothing of interest for foreign visitors.,2
telephone,'',Premise: yeah well Rochester's like right on the shores isn't it Hypothesis: Rochester is far from the water.,2
government,'',"Premise: Through the opt-out approach, Texas attorneys contributed $1 million this year, doubling 2001 contributions. Hypothesis: The opt-out approach has never increased how much Texas attorneys can contribute in the last twenty years.",2
fiction,'',"Premise: Now it's my turn, and even if I'm walking in a dead man's shoes, I can make my way afresh. Hypothesis: It's your turn.",2
slate,'',"Premise: Can you point me to housewares? Hypothesis: Please point me in the direction of the pet supplies, I asked.",2
travel,'',"Premise: On the left of the entrance ramp is the open space once occupied by the Temple of Athena, close to which are the remains of the Pergamene library. Hypothesis: There are no remains visible from the ramp.",2
fiction,'',"Premise: Ah, ma foi, no! replied Poirot frankly.  Hypothesis: Poirot agreed with what I just said. ",2
slate,'',Premise: Enthusiasm for Disney's Broadway production of The Lion King dwindles. Hypothesis: Audiences for The Lion King on broadway are still turning out in record numbers.,2
fiction,'',"Premise: Apartment...twenty-one B, apparently. Hypothesis: Apartment 22C, apparently.",2
travel,'',"Premise: The sculpture on the dome (a personification of Commerce) and the river gods (including Anna Livia, set over the main door) are by Edward Smyth, who was also responsible for the statues on the GPO . Hypothesis: The dome is bare and plain.",2
telephone,'',"Premise: yeah okay you go ahead Hypothesis: No, do not go ahead.",2
government,'',"Premise: To accommodate these fluctuations and use resources evenly, it would seem reasonable to offer two tiers of  rapid and deferred, with air transportation being used for the rapid product. Hypothesis: air transportation is not a feasible option for the rapid production option.",2
fiction,'',Premise: I am not. Hypothesis: I am.,2
travel,'',"Premise: Today it is possible to buy cheap papyrus printed with gaudy Egyptian scenes in almost every souvenir shop in the country, but some of the most authentic are sold at The Pharaonic Village in Cairo where the papyrus is grown, processed, and hand-painted on site. Hypothesis: The Pharaonic Village in Cairo is the only place where one can buy authentic papyrus.",2
travel,'',"Premise: The main gate of the churchyard leads out to Greyfriars Place, and across the street you will find an excellent view of one of Scotland's newest museums. Hypothesis: Across the street from the churchyard there is a forrest, with little view of anything other than trees. ",2
telephone,'',"Premise: yep see we have cable here Hypothesis: No, we don't have cable here.",2
fiction,'',"Premise: What am I to do with them afterwards?"" Hypothesis: The narrator knows what to do with them.",2
slate,'',"Premise: Oh, sorry, wrong church. Hypothesis: It was the right church.",2
slate,'',"Premise: In the original, Reich is set up by his host and then ambushed by a hostile questioner named John, and when he tries to answer with an eloquent Mr. Smith speech (My fist is clenched. Hypothesis: In the original, Reich is in control of the whole situation.",2
slate,'',"Premise: Also, disappointing earnings reports from Intel and other blue-chip companies in the two weeks leading up to the crash caused investors to question the value of entire portfolios. Hypothesis: Intel has never had a disappointing earning report.",2
slate,'',"Premise: My own little corner of the world, policy wonking, is an example. Hypothesis: An example is birdwatching.",2
telephone,'',Premise: yeah i know and i did that all through college and it worked too Hypothesis: I did that all through college but it never worked ,2
fiction,'',Premise: 'The autopilot's damaged- will the train still slow down?' Hypothesis: There was no damage whatsoever.,2
